::1 - - [10/Dec/2020:15:52:17 +0000] "GET /ads HTTP/1.1" 200 1469 "-" "PostmanRuntime/7.26.8"
::1 - - [10/Dec/2020:15:53:29 +0000] "GET /ads HTTP/1.1" 200 1469 "-" "PostmanRuntime/7.26.8"
::1 - - [10/Dec/2020:15:58:50 +0000] "GET /ads HTTP/1.1" 200 1341 "-" "PostmanRuntime/7.26.8"
::1 - - [10/Dec/2020:16:14:18 +0000] "GET /users HTTP/1.1" 200 259 "-" "PostmanRuntime/7.26.8"
::1 - - [10/Dec/2020:16:15:40 +0000] "GET /users HTTP/1.1" 200 273 "-" "PostmanRuntime/7.26.8"
::1 - - [10/Dec/2020:16:59:02 +0000] "GET /ads HTTP/1.1" 200 1341 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:02:31 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:07:51 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:08:37 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:09:08 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:09:49 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:10:03 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:10:17 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:10:48 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:11:09 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:11:26 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:12:17 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:12:24 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:12:34 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:13:22 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:15:11 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:15:29 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:15:35 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:15:57 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:16:02 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
::1 - - [10/Dec/2020:17:17:20 +0000] "GET /ads HTTP/1.1" 304 - "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
